"","location","city","country","utc","local","parameter","value","unit","latitude","longitude","attribution","fyh","fecha","horas","dias","meses"
"976","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-31T14:00:00.000Z","2019-07-31T09:00:00-05:00","o3",0.0054,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-31 14:00:00,2019-07-31,14,31,7
"977","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-31T13:00:00.000Z","2019-07-31T08:00:00-05:00","o3",0.0018,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-31 13:00:00,2019-07-31,13,31,7
"978","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-31T12:00:00.000Z","2019-07-31T07:00:00-05:00","o3",6e-04,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-31 12:00:00,2019-07-31,12,31,7
"979","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-31T11:00:00.000Z","2019-07-31T06:00:00-05:00","o3",5e-04,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-31 11:00:00,2019-07-31,11,31,7
"980","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-31T10:00:00.000Z","2019-07-31T05:00:00-05:00","o3",5e-04,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-31 10:00:00,2019-07-31,10,31,7
"981","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-31T09:00:00.000Z","2019-07-31T04:00:00-05:00","o3",6e-04,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-31 09:00:00,2019-07-31,9,31,7
"982","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-31T08:00:00.000Z","2019-07-31T03:00:00-05:00","o3",0.0012,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-31 08:00:00,2019-07-31,8,31,7
"983","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-31T07:00:00.000Z","2019-07-31T02:00:00-05:00","o3",0.0021,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-31 07:00:00,2019-07-31,7,31,7
"984","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-31T06:00:00.000Z","2019-07-31T01:00:00-05:00","o3",0.0016,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-31 06:00:00,2019-07-31,6,31,7
"985","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-31T05:00:00.000Z","2019-07-31T00:00:00-05:00","o3",0.0013,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-31 05:00:00,2019-07-31,5,31,7
"986","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-31T04:00:00.000Z","2019-07-30T23:00:00-05:00","o3",0.0036,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-31 04:00:00,2019-07-31,4,31,7
"987","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-31T03:00:00.000Z","2019-07-30T22:00:00-05:00","o3",0.008,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-31 03:00:00,2019-07-31,3,31,7
"988","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-31T02:00:00.000Z","2019-07-30T21:00:00-05:00","o3",0.0077,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-31 02:00:00,2019-07-31,2,31,7
"989","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-31T01:00:00.000Z","2019-07-30T20:00:00-05:00","o3",0.0171,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-31 01:00:00,2019-07-31,1,31,7
"990","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-31T00:00:00.000Z","2019-07-30T19:00:00-05:00","o3",0.0181,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-31 00:00:00,2019-07-31,0,31,7
"991","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-30T23:00:00.000Z","2019-07-30T18:00:00-05:00","o3",0.0192,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-30 23:00:00,2019-07-30,23,30,7
"992","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-30T22:00:00.000Z","2019-07-30T17:00:00-05:00","o3",0.0238,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-30 22:00:00,2019-07-30,22,30,7
"993","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-30T21:00:00.000Z","2019-07-30T16:00:00-05:00","o3",0.0251,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-30 21:00:00,2019-07-30,21,30,7
"994","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-30T20:00:00.000Z","2019-07-30T15:00:00-05:00","o3",0.0269,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-30 20:00:00,2019-07-30,20,30,7
"995","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-30T19:00:00.000Z","2019-07-30T14:00:00-05:00","o3",0.0286,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-30 19:00:00,2019-07-30,19,30,7
"996","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-30T18:00:00.000Z","2019-07-30T13:00:00-05:00","o3",0.0328,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-30 18:00:00,2019-07-30,18,30,7
"997","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-30T17:00:00.000Z","2019-07-30T12:00:00-05:00","o3",0.0273,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-30 17:00:00,2019-07-30,17,30,7
"998","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-30T16:00:00.000Z","2019-07-30T11:00:00-05:00","o3",0.0182,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-30 16:00:00,2019-07-30,16,30,7
"999","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-30T15:00:00.000Z","2019-07-30T10:00:00-05:00","o3",0.01,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-30 15:00:00,2019-07-30,15,30,7
"1000","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-30T14:00:00.000Z","2019-07-30T09:00:00-05:00","o3",0.0057,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-30 14:00:00,2019-07-30,14,30,7
"1001","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-30T13:00:00.000Z","2019-07-30T08:00:00-05:00","o3",0,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-30 13:00:00,2019-07-30,13,30,7
"1002","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-30T12:00:00.000Z","2019-07-30T07:00:00-05:00","o3",0.0069,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-30 12:00:00,2019-07-30,12,30,7
"1003","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-30T11:00:00.000Z","2019-07-30T06:00:00-05:00","o3",0.0021,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-30 11:00:00,2019-07-30,11,30,7
"1004","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-30T10:00:00.000Z","2019-07-30T05:00:00-05:00","o3",0.0061,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-30 10:00:00,2019-07-30,10,30,7
"1005","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-30T09:00:00.000Z","2019-07-30T04:00:00-05:00","o3",9e-04,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-30 09:00:00,2019-07-30,9,30,7
"1006","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-30T08:00:00.000Z","2019-07-30T03:00:00-05:00","o3",9e-04,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-30 08:00:00,2019-07-30,8,30,7
"1007","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-30T07:00:00.000Z","2019-07-30T02:00:00-05:00","o3",0.0023,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-30 07:00:00,2019-07-30,7,30,7
"1008","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-30T06:00:00.000Z","2019-07-30T01:00:00-05:00","o3",0.0028,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-30 06:00:00,2019-07-30,6,30,7
"1009","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-30T05:00:00.000Z","2019-07-30T00:00:00-05:00","o3",0.0046,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-30 05:00:00,2019-07-30,5,30,7
"1010","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-30T04:00:00.000Z","2019-07-29T23:00:00-05:00","o3",0.0065,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-30 04:00:00,2019-07-30,4,30,7
"1011","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-30T03:00:00.000Z","2019-07-29T22:00:00-05:00","o3",0.0084,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-30 03:00:00,2019-07-30,3,30,7
"1012","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-30T02:00:00.000Z","2019-07-29T21:00:00-05:00","o3",0.0153,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-30 02:00:00,2019-07-30,2,30,7
"1013","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-30T01:00:00.000Z","2019-07-29T20:00:00-05:00","o3",0.0251,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-30 01:00:00,2019-07-30,1,30,7
"1014","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-30T00:00:00.000Z","2019-07-29T19:00:00-05:00","o3",0.0222,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-30 00:00:00,2019-07-30,0,30,7
"1015","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-29T23:00:00.000Z","2019-07-29T18:00:00-05:00","o3",0.0185,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-29 23:00:00,2019-07-29,23,29,7
"1016","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-29T22:00:00.000Z","2019-07-29T17:00:00-05:00","o3",0.0222,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-29 22:00:00,2019-07-29,22,29,7
"1017","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-29T21:00:00.000Z","2019-07-29T16:00:00-05:00","o3",0.0222,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-29 21:00:00,2019-07-29,21,29,7
"1018","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-29T20:00:00.000Z","2019-07-29T15:00:00-05:00","o3",0.0231,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-29 20:00:00,2019-07-29,20,29,7
"1019","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-29T19:00:00.000Z","2019-07-29T14:00:00-05:00","o3",0.0231,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-29 19:00:00,2019-07-29,19,29,7
"1020","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-29T18:00:00.000Z","2019-07-29T13:00:00-05:00","o3",0.0265,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-29 18:00:00,2019-07-29,18,29,7
"1021","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-29T17:00:00.000Z","2019-07-29T12:00:00-05:00","o3",0.0302,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-29 17:00:00,2019-07-29,17,29,7
"1022","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-29T16:00:00.000Z","2019-07-29T11:00:00-05:00","o3",0.0224,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-29 16:00:00,2019-07-29,16,29,7
"1023","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-29T15:00:00.000Z","2019-07-29T10:00:00-05:00","o3",0.0165,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-29 15:00:00,2019-07-29,15,29,7
"1024","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-29T14:00:00.000Z","2019-07-29T09:00:00-05:00","o3",0.0074,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-29 14:00:00,2019-07-29,14,29,7
"1025","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-29T13:00:00.000Z","2019-07-29T08:00:00-05:00","o3",0.0011,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-29 13:00:00,2019-07-29,13,29,7
"1026","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-29T12:00:00.000Z","2019-07-29T07:00:00-05:00","o3",2e-04,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-29 12:00:00,2019-07-29,12,29,7
"1027","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-29T11:00:00.000Z","2019-07-29T06:00:00-05:00","o3",1e-04,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-29 11:00:00,2019-07-29,11,29,7
"1028","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-29T10:00:00.000Z","2019-07-29T05:00:00-05:00","o3",5e-04,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-29 10:00:00,2019-07-29,10,29,7
"1029","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-29T09:00:00.000Z","2019-07-29T04:00:00-05:00","o3",6e-04,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-29 09:00:00,2019-07-29,9,29,7
"1030","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-29T08:00:00.000Z","2019-07-29T03:00:00-05:00","o3",8e-04,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-29 08:00:00,2019-07-29,8,29,7
"1031","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-29T07:00:00.000Z","2019-07-29T02:00:00-05:00","o3",0.0014,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-29 07:00:00,2019-07-29,7,29,7
"1032","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-29T06:00:00.000Z","2019-07-29T01:00:00-05:00","o3",0.0021,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-29 06:00:00,2019-07-29,6,29,7
"1033","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-29T05:00:00.000Z","2019-07-29T00:00:00-05:00","o3",0.0049,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-29 05:00:00,2019-07-29,5,29,7
"1034","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-29T04:00:00.000Z","2019-07-28T23:00:00-05:00","o3",0.0081,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-29 04:00:00,2019-07-29,4,29,7
"1035","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-29T03:00:00.000Z","2019-07-28T22:00:00-05:00","o3",0.0121,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-29 03:00:00,2019-07-29,3,29,7
"1036","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-29T02:00:00.000Z","2019-07-28T21:00:00-05:00","o3",0.019,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-29 02:00:00,2019-07-29,2,29,7
"1037","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-29T01:00:00.000Z","2019-07-28T20:00:00-05:00","o3",0.0218,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-29 01:00:00,2019-07-29,1,29,7
"1038","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-29T00:00:00.000Z","2019-07-28T19:00:00-05:00","o3",0.0255,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-29 00:00:00,2019-07-29,0,29,7
"1039","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-28T23:00:00.000Z","2019-07-28T18:00:00-05:00","o3",0.0252,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-28 23:00:00,2019-07-28,23,28,7
"1040","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-28T22:00:00.000Z","2019-07-28T17:00:00-05:00","o3",0.0259,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-28 22:00:00,2019-07-28,22,28,7
"1041","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-28T21:00:00.000Z","2019-07-28T16:00:00-05:00","o3",0.0264,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-28 21:00:00,2019-07-28,21,28,7
"1042","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-28T20:00:00.000Z","2019-07-28T15:00:00-05:00","o3",0.0258,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-28 20:00:00,2019-07-28,20,28,7
"1043","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-28T19:00:00.000Z","2019-07-28T14:00:00-05:00","o3",0.0265,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-28 19:00:00,2019-07-28,19,28,7
"1044","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-28T18:00:00.000Z","2019-07-28T13:00:00-05:00","o3",0.0295,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-28 18:00:00,2019-07-28,18,28,7
"1045","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-28T17:00:00.000Z","2019-07-28T12:00:00-05:00","o3",0.0296,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-28 17:00:00,2019-07-28,17,28,7
"1046","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-28T16:00:00.000Z","2019-07-28T11:00:00-05:00","o3",0.0219,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-28 16:00:00,2019-07-28,16,28,7
"1047","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-28T15:00:00.000Z","2019-07-28T10:00:00-05:00","o3",0.0115,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-28 15:00:00,2019-07-28,15,28,7
"1048","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-28T14:00:00.000Z","2019-07-28T09:00:00-05:00","o3",0.0036,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-28 14:00:00,2019-07-28,14,28,7
"1049","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-28T13:00:00.000Z","2019-07-28T08:00:00-05:00","o3",0.0018,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-28 13:00:00,2019-07-28,13,28,7
"1050","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-28T12:00:00.000Z","2019-07-28T07:00:00-05:00","o3",5e-04,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-28 12:00:00,2019-07-28,12,28,7
"1051","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-28T11:00:00.000Z","2019-07-28T06:00:00-05:00","o3",1e-04,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-28 11:00:00,2019-07-28,11,28,7
"1052","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-28T10:00:00.000Z","2019-07-28T05:00:00-05:00","o3",6e-04,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-28 10:00:00,2019-07-28,10,28,7
"1053","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-07-28T09:00:00.000Z","2019-07-28T04:00:00-05:00","o3",6e-04,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-07-28 09:00:00,2019-07-28,9,28,7
